arm,group,split,case,count,finite_count,nonfinite_count,p50_mm,p95_mm,p99_mm,max_mm,within_3mm,within_10mm,bounds_violations,centroid_dx_mm,centroid_dy_mm,centroid_dz_mm,centered_rms_scale_ratio,plane_p95_mm,beta_step_max_deg,beta_step_gt7deg_rate,endpoint_beta_gap_deg
task_only_20260925,on_grid,test,tip,100,100,0,3.5061275764627724,6.02014829342894,6.912659503812147,7.140071032751831,0.42,1.0,0,,,,,,,,
task_only_20260925,on_grid,test,outer,4187,4187,0,3.2496557651578857,10.163559855696095,21.51930647444141,132.38859211710164,0.4447098160974445,0.9484117506567948,0,,,,,,,,
task_only_20260925,on_grid,train,all,58629,58629,0,2.993214507038056,9.42099322408149,19.35455636256346,150.78621636958007,0.5015265482952123,0.9567108427569974,0,,,,,,,,
task_only_20260925,on_grid,train,core,417,417,0,0.7994925642692035,2.052535504779255,3.464708719849301,4.4590460863740065,0.9808153477218226,1.0,0,,,,,,,,
task_only_20260925,on_grid,train,transition,5726,5726,0,1.7503785718949825,4.5602453542729915,9.731149068637668,29.290165076736624,0.8606356968215159,0.9900454069158225,0,,,,,,,,
task_only_20260925,on_grid,train,tip,1182,1182,0,2.6565461859124295,6.97456758382452,8.005079557456956,8.386127603387903,0.544839255499154,1.0,0,,,,,,,,
task_only_20260925,on_grid,train,outer,35986,35986,0,3.38068948802539,9.270421345785321,18.99274138942732,150.78621636958007,0.4122992274773523,0.9590118379369755,0,,,,,,,,
task_only_20260925,on_grid,validation,all,7795,7795,0,3.0950927329227333,10.579567278942326,21.73816220957343,99.9575560215657,0.4814624759461193,0.9426555484284798,0,,,,,,,,
task_only_20260925,on_grid,validation,core,38,38,0,0.5933113183434227,1.2638717605385088,2.1191045118980583,2.4688795582629277,1.0,1.0,0,,,,,,,,
task_only_20260925,on_grid,validation,transition,634,634,0,1.7380126776313354,4.426520695275393,7.243757451592311,26.975352793871167,0.8296529968454258,0.9936908517350158,0,,,,,,,,
task_only_20260925,on_grid,validation,tip,109,109,0,3.37363293334001,7.98468918967983,8.290036708929666,8.341490886080416,0.44954128440366975,1.0,0,,,,,,,,
task_only_20260925,on_grid,validation,outer,4553,4553,0,3.379541567235238,10.32956197555785,19.472382741663647,99.9575560215657,0.4045684164287283,0.9457500549088513,0,,,,,,,,
task_only_20260925,targets,diagnostic,fixed_circle_r40_u100,121,121,0,0.35858162363299534,0.5617409428345729,0.5701451376233068,0.5708549680732476,1.0,1.0,0,0.10951053975496707,-0.13922646123014626,0.21408775832559884,0.9978366821914928,0.4412994857838637,0.0699300380435293,0.0,0.0
task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_0,360,360,0,3.494322498142711,6.050545279059065,6.558270264772177,6.589398138265259,0.43333333333333335,1.0,0,-1.2342466984353149,0.8124051399022411,1.942742893214534,1.0034094689573092,2.646348892180092,0.1403945383896121,0.0,0.10440584476599178
task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_1,360,360,0,2.834072828987254,4.680398231592876,4.802553438143362,4.809476593463203,0.6,1.0,0,-0.37930525966297707,0.8876977932977818,1.1411188895712168,1.0035081271808854,3.1303105421816424,0.12233210312951337,0.0,0.05039142814906157
task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_2,360,360,0,2.809696881180786,4.783093664749679,5.031378510181061,5.0454201951501165,0.6305555555555555,1.0,0,1.6864027128921233,0.4041450298043355,-0.3267047554990765,0.9985773658157164,3.207512128744651,0.1410647507019196,0.0,0.06254276156933739
task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_0,120,120,0,0.6223019653103135,2.644601066795109,2.7207766741195525,2.7260777892277286,1.0,1.0,0,-0.25129839865501247,-0.22024417349010525,-0.7284163861044607,1.004542282565262,,0.15296635533066683,0.0,0.055169572360308616
task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_1,120,120,0,0.6315029051991616,2.632371307867759,2.6972283597797455,2.700467418612793,1.0,1.0,0,-0.263227788933688,-0.21256344837221652,-0.6583034829963541,1.0000634350810096,,0.14795128893258494,0.0,0.03917860540942783
task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_2,120,120,0,0.6377256017189034,1.6892525787972592,1.711481736791633,1.7131218967191677,1.0,1.0,0,-0.13492858457466728,-0.0649068673658588,-0.24574937813121994,0.9994969014837548,1.6369378578564682,0.12166445213814463,0.0,0.12027365486840079
task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_0,120,120,0,0.6458027438824436,2.385255210190328,2.442731746906826,2.4475238487872524,1.0,1.0,0,-0.3102428339310478,-0.07313029929491023,-0.6988665239544108,1.0052576138012173,1.4012209440601255,0.13878090619819658,0.0,0.05584191910673175
task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_1,120,120,0,0.6812519187593227,2.367748293388807,2.454783363278481,2.4664637873811013,1.0,1.0,0,-0.31651782252458127,-0.05249916881389233,-0.5558750400452762,0.9975326146799173,2.1868798796524436,0.11925851800300764,0.0,0.04156981194916698
task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_2,120,120,0,0.6328001956711166,1.451344152342095,1.471488886882644,1.4729109103438855,1.0,1.0,0,-0.1811661173631481,0.006565695224686272,-0.20755173389950654,0.9966845920077645,1.4175297118909538,0.08372702016695506,0.0,0.08320707201638783
task_only_20260925,targets,diagnostic,retry19_slanted_ellipse,120,120,0,0.6215891934982747,2.3038612791241193,2.3311004050726987,2.333207486446842,1.0,1.0,0,-0.33172160872157835,-0.07692286740729452,-0.6178914635870397,1.000482608170962,1.9396850345987733,0.135388863501639,0.0,0.02739951729891771
task_only_20260925,targets,diagnostic,retry19_spiral_3d,120,120,0,0.5168356949992141,2.655857432050143,2.6996895969418477,2.702848117745698,1.0,1.0,0,-0.1773971006706454,-0.2612082106299202,-0.49495456686294886,1.0013738478767464,,0.10942219182454302,0.0,6.187080755879153
task_only_20260925,targets,diagnostic,retry19_star,120,120,0,0.6399287609287406,1.8729660995231951,2.0749767440452254,2.1206767599344065,1.0,1.0,0,-0.3492976610639076,0.04229946603096511,-0.503447978523197,0.9966772530131819,1.5358761935896907,0.148776034274864,0.0,0.0675488633441336
task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_0,120,120,0,2.0921994078095407,7.449901090562915,7.734217617489984,7.766077661216835,0.775,1.0,0,1.681891214596972,0.28642058532179,-0.5065978813547438,1.0149006614468108,1.1997823463847457,0.36670829418506246,0.0,12.142198042260917
task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_1,120,120,0,2.0767150247340087,7.816068569189779,8.14193253792821,8.155981841380484,0.6416666666666667,1.0,0,1.3534215168821009,-0.22541118536732388,0.33500111357593315,1.0121382831699195,1.2246951985163836,0.3699107190908728,0.0,14.524185534167845
task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_2,120,120,0,2.433952075031577,7.8957357262407575,8.19835002306075,8.221873599194536,0.6166666666666667,1.0,0,1.074904210100669,-0.020556774910192584,0.5175542543188392,1.0121001051078002,1.8039491102758878,0.3923561080857099,0.0,14.79236949683381
task_only_20260925,targets,diagnostic,off_grid_test,3000,3000,0,2.191827686717917,7.523255703371873,13.15138029440827,61.563469363627846,0.7026666666666667,0.9753333333333334,0,,,,,,,,
task_only_20260925,targets,diagnostic,large_star,407,407,0,2.7745836495936977,19.221266423006895,37.56957393254634,41.91027624032639,0.5503685503685504,0.8722358722358723,0,0.9689562234475262,-0.11182762591872106,-0.3642023575080551,0.9985302656504623,13.151965852361641,2.279257177921704,0.0,0.5554117733983962
task_only_20260925,targets,diagnostic,large_helix,523,523,0,3.3257277805216745,12.375712127299018,49.677286226544105,70.9195536266481,0.44933078393881454,0.8776290630975143,0,-0.1718087164092437,-0.5096484488240112,-1.5226815035617436,1.000237322238437,,2.345303079483317,0.0,11.270925451355751
task_only_20260925,targets,diagnostic,large_tapered_helix,574,574,0,6.016234740258558,12.48890327757684,13.72076003798289,13.883684118381845,0.05400696864111498,0.7700348432055749,0,-4.594607473413892,-0.5823328213285821,-1.0815764658015814,0.9908825109708865,,0.7527991177698873,0.0,3.5471671782225616
task_only_20260925,targets,diagnostic,circle_u100_center25_r5,128,128,0,0.42084034076595334,0.4350104577085202,0.43524219150652654,0.4352868107705181,1.0,1.0,0,0.07146726978605848,-0.07383658186256253,0.4056668846888252,0.998092739577959,0.11476183672327611,0.007076929753779462,0.0,0.0065825948125997884
task_only_20260925,targets,diagnostic,circle_u100_center25_r10,128,128,0,0.41943271957611183,0.4465797907057253,0.4471220797647966,0.4471455641640602,1.0,1.0,0,0.06644750408169725,-0.0786865251530543,0.39685974235638694,0.9980856191612885,0.15423163621534064,0.0143156496135236,0.0,0.01298418961219424
task_only_20260925,targets,diagnostic,circle_u100_center25_r20,128,128,0,0.4115499815654863,0.47729565757667974,0.4796502972278854,0.47987150059988626,1.0,1.0,0,0.046394434877050986,-0.09785506108214072,0.3620045619523229,0.9980580566940432,0.22529515594413851,0.02928144785866779,0.0,0.025221327283918335
task_only_20260925,targets,diagnostic,circle_u100_center25_r40,128,128,0,0.3743682818466975,0.589083895471222,0.5975617677609103,0.5981007167823469,1.0,1.0,0,-0.03347985839981596,-0.17067047976230723,0.22841624568297272,0.9979386066685587,0.3345961283294341,0.061112690711865966,0.0,0.047422430294221656
task_only_20260925,targets,diagnostic,circle_u100_center350_r5,128,128,0,0.9215297492265712,1.0248911084104604,1.0264803070155137,1.026602008565093,1.0,1.0,0,0.22494894304820115,0.8950707944177004,-0.03442032291680646,1.005050709601487,0.315686856769537,0.01019917997812154,0.0,0.0027926935968889633
task_only_20260925,targets,diagnostic,circle_u100_center350_r10,128,128,0,0.8905536871666353,1.1215571258851225,1.1255564379772263,1.1259027126398613,1.0,1.0,0,0.2039857323266978,0.875316021657266,-0.03821368228414165,1.0049107025907054,0.3906409447389403,0.020473065150290095,0.0,0.005512496268729197
task_only_20260925,targets,diagnostic,circle_u100_center350_r20,128,128,0,0.7748011537184206,1.322575082859051,1.3335870158363774,1.334681723457407,1.0,1.0,0,0.11987899255853571,0.7956067251721866,-0.05299627237610492,1.0043498839043026,0.5300467555518495,0.041279102022618315,0.0,0.010779505933734616
task_only_20260925,targets,diagnostic,circle_u100_center350_r40,128,128,0,1.1621324609046755,1.7306535747494851,1.7668083646750017,1.7686635067228178,1.0,1.0,0,-0.22040308383591833,0.4649396566583823,-0.10671128874500863,1.0021100419729054,1.4448932471487819,0.08408688575885011,0.0,0.020516047317293572
task_only_20260925,targets,diagnostic,circle_u150_center25_r5,128,128,0,1.7823910498164262,1.8288001591707679,1.8293825079128232,1.8294939126368177,1.0,1.0,0,-1.0272902957576773,-0.4337998742073927,-1.3826886983196567,1.002128410572386,1.066531611989996,0.005601395449645144,0.0,0.005115384801516425
task_only_20260925,targets,diagnostic,circle_u150_center25_r10,128,128,0,1.768047952598942,1.8485175793616246,1.8501869003868692,1.850269977126823,1.0,1.0,0,-1.0060479970916552,-0.42398461826107503,-1.3595861119892532,1.002146784275844,1.0895377049491062,0.011227763778443148,0.0,0.010252540831012265
task_only_20260925,targets,diagnostic,circle_u150_center25_r20,128,128,0,1.6939000736511352,1.8475501887747803,1.8533695545106794,1.8538875955536882,1.0,1.0,0,-0.9226041799514865,-0.3855605689439371,-1.2687694923811734,1.0022160803785987,1.1092451244557822,0.022531726854814253,0.0,0.020596221998761887
task_only_20260925,targets,diagnostic,circle_u150_center25_r40,128,128,0,1.254151390985144,1.7184115975194665,1.7386158449054936,1.7402294854214195,1.0,1.0,0,-0.61259494240558,-0.24448847796912007,-0.9296919716073391,1.002460843560269,1.048807348650005,0.045334526842313386,0.0,0.041336945187151856
task_only_20260925,targets,diagnostic,circle_u150_center350_r5,128,128,0,1.3252110137002406,1.4077022957356151,1.4088377658032878,1.4090524254718217,1.0,1.0,0,-0.2573932745560982,0.31685822965298166,-1.2514953289718884,1.0077671345658374,0.36559618896149226,0.008700380342126867,0.0,0.00361722549575644
task_only_20260925,targets,diagnostic,circle_u150_center350_r10,128,128,0,1.3473798917652056,1.5090210430500006,1.5119843282883585,1.5121714438261604,1.0,1.0,0,-0.24930669466257,0.3199502958304854,-1.2482615243516013,1.0077544482882874,0.4625472971109601,0.017538645128123368,0.0,0.0071530756908545256
task_only_20260925,targets,diagnostic,circle_u150_center350_r20,128,128,0,1.4397947430116345,1.7324860254310752,1.7398958826882571,1.7403256947511387,1.0,1.0,0,-0.21747633773177255,0.3319489452470121,-1.2353273730895602,1.0077052513047702,0.6270644012508209,0.035618582747970244,0.0,0.013975154011227887
task_only_20260925,targets,diagnostic,circle_u150_center350_r40,128,128,0,1.712092352640247,2.1613056376969575,2.180256908272346,2.1814182906256407,1.0,1.0,0,-0.09872023407166662,0.3745687257901893,-1.183243292013044,1.0074762625053657,0.8220167771677445,0.07329305243611432,0.0,0.02660161246564271
task_only_20260925,zero,diagnostic,exact_zero,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,,,,,,,
junction_task_only_20260925,on_grid,test,all,8272,8272,0,3.0372281880630005,9.54942853834847,16.060360144441344,83.91374231460718,0.4920212765957447,0.9550290135396519,0,,,,,,,,
junction_task_only_20260925,on_grid,test,core,71,71,0,1.6016428747324198,3.869268673772737,5.400136791741396,6.590772043646234,0.8873239436619719,1.0,0,,,,,,,,
junction_task_only_20260925,on_grid,test,transition,1139,1139,0,1.6182369456404895,4.9356906530973745,14.78596795472637,83.91374231460718,0.8446005267778753,0.9815627743634767,0,,,,,,,,
junction_task_only_20260925,on_grid,test,tip,100,100,0,2.786272635677774,7.698847157641625,10.425237756274102,11.038499215852525,0.57,0.98,0,,,,,,,,
junction_task_only_20260925,on_grid,test,outer,4187,4187,0,3.516912724544255,9.662693250748545,16.060192268021094,70.65615225555146,0.38070217339383805,0.9541437783615954,0,,,,,,,,
junction_task_only_20260925,on_grid,train,all,58629,58629,0,3.030198688671001,9.274820763113704,16.451847629375713,145.68923087463367,0.4939023350219175,0.958041242388579,0,,,,,,,,
junction_task_only_20260925,on_grid,train,core,417,417,0,1.6382960303795777,3.8228948181986255,7.258766098356019,8.74231251317967,0.8896882494004796,1.0,0,,,,,,,,
junction_task_only_20260925,on_grid,train,transition,5726,5726,0,1.765245412496162,7.030560335865886,24.053578504185168,90.98532852319693,0.8068459657701712,0.9645476772616137,0,,,,,,,,
junction_task_only_20260925,on_grid,train,tip,1182,1182,0,2.727885443378316,7.704080773545328,10.282407088088243,11.198528317151434,0.5490693739424704,0.9873096446700508,0,,,,,,,,
junction_task_only_20260925,on_grid,train,outer,35986,35986,0,3.360120973107068,8.908139443800447,15.857823899752349,145.68923087463367,0.4166620352359251,0.9633190685266493,0,,,,,,,,
junction_task_only_20260925,on_grid,validation,all,7795,7795,0,3.1957178707105007,10.307059435017283,19.33332512177828,108.5613746758129,0.4577293136626042,0.9441949967928159,0,,,,,,,,
junction_task_only_20260925,on_grid,validation,core,38,38,0,1.807184968859045,3.1605743312312073,6.18672321301774,7.904712063606949,0.9210526315789473,1.0,0,,,,,,,,
junction_task_only_20260925,on_grid,validation,transition,634,634,0,1.9676240543762744,9.304192735595288,40.46103533388839,85.5511789311609,0.7681388012618297,0.9526813880126183,0,,,,,,,,
junction_task_only_20260925,on_grid,validation,tip,109,109,0,3.8807057268086207,10.25419555735998,11.12372521664801,11.253542415503297,0.3577981651376147,0.8990825688073395,0,,,,,,,,
junction_task_only_20260925,on_grid,validation,outer,4553,4553,0,3.4186830820370067,9.382586958581008,17.561539288211176,85.1639043196502,0.41115747858554796,0.9580496376015813,0,,,,,,,,
junction_task_only_20260925,targets,diagnostic,fixed_circle_r40_u100,121,121,0,2.006113542606377,2.582050898872095,2.630255179545361,2.6328050867007615,1.0,1.0,0,-1.0349240644662712,-0.8840780129336555,0.014550946135234595,1.0088869955694268,2.3539581857783265,0.12006362655142289,0.0,0.0
junction_task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_0,360,360,0,3.310659596483997,7.721178557064303,8.645136035930486,8.70923220159726,0.39166666666666666,1.0,0,-1.6159393797973323,0.2316037128406022,1.3089755221455224,1.0043658176954553,3.603423453792106,0.22528877385269885,0.0,0.1035290192312914
junction_task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_1,360,360,0,3.5599346507044274,6.495902876371376,8.791488684165996,8.948405882075559,0.2388888888888889,1.0,0,-0.4997516627775521,-0.2916193438550867,2.047026154530608,1.0063161280048245,3.2086860768105487,0.15588519398378944,0.0,0.05332840949216706
junction_task_only_20260925,targets,diagnostic,retry17_rounded_rectangle_2,360,360,0,1.81130508210346,4.717259708543047,4.78659333412988,4.794849160636263,0.7638888888888888,1.0,0,1.3926335665180185,0.458351029851893,-0.14212590098835357,0.9988921004474879,3.5991841254473216,0.13198572174768014,0.0,0.07948120382414588
junction_task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_0,120,120,0,2.42252695368924,3.8313313486457927,3.8725850696270747,3.8745968297127416,0.7,1.0,0,1.809142949281569,-0.4747025748309064,-0.23019572741952732,0.9842517129593433,,0.1732059133887071,0.0,0.06091674966005122
junction_task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_1,120,120,0,2.2187056094628907,3.7620611837394518,3.8864897839081305,3.8983935662547253,0.6333333333333333,1.0,0,1.4201035555619264,-0.34315895906630345,-0.2299720522429585,1.0001835946184547,,0.1773710481219455,0.0,0.04553644430965188
junction_task_only_20260925,targets,diagnostic,retry19_exact_seam_rectangle_2,120,120,0,1.6687004400637446,3.3706186135622342,3.515778831856726,3.5312812793033377,0.9083333333333333,1.0,0,0.6459195061161197,0.08494466359348729,-0.2273070499422014,0.996689133222432,2.25053567435257,0.18616192847057503,0.0,0.1839950509563885
junction_task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_0,120,120,0,2.649260096980453,2.826300148641098,2.8330237792604214,2.835634480406509,1.0,1.0,0,1.9492521419893143,-0.41791342118930896,0.08092218188682701,1.0118239073340545,2.3948443031602222,0.17029753346275103,0.0,0.06282962951447792
junction_task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_1,120,120,0,2.255700442917222,3.375891236648622,3.4056028332584383,3.4090797980806173,0.8083333333333333,1.0,0,1.427568719409452,-0.20344958565222152,-0.03996553077571722,1.0191272255882682,2.6470979749538524,0.15390678700201293,0.0,0.04461116712052672
junction_task_only_20260925,targets,diagnostic,retry19_seam_between_rectangle_2,120,120,0,1.5942262016985542,3.285230787376344,3.43808019606365,3.4537531500801086,0.8666666666666667,1.0,0,0.7970144155485914,0.1565496858976409,-0.11482990524061007,0.9994333650044673,2.8047572385331634,0.13000838198296147,0.0,0.12751322850179117
junction_task_only_20260925,targets,diagnostic,retry19_slanted_ellipse,120,120,0,2.2545810414501193,3.2873035574994707,3.3199894796501748,3.3235113862972048,0.8333333333333334,1.0,0,1.5240527024010593,-0.29827871189415756,-0.06625911972253135,1.0209493076670937,2.298819786387214,0.17175236375596376,0.0,0.02955166721770642
junction_task_only_20260925,targets,diagnostic,retry19_spiral_3d,120,120,0,2.2782773862400862,4.01796837382043,4.400972273114362,4.539884968550173,0.7666666666666667,1.0,0,1.1969821445747006,-0.2994400892472796,-0.3075036827031842,0.9666268435877095,,0.14932501072940377,0.0,5.480087021117487
junction_task_only_20260925,targets,diagnostic,retry19_star,120,120,0,2.215683130555462,3.246110137497633,3.313888904730202,3.3182927032423173,0.7416666666666667,1.0,0,1.7190599672179767,-0.11522419445210243,0.0692813486304112,1.0254916187649863,2.2904716357174117,0.19383095024803,0.0,0.09592659179824409
junction_task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_0,120,120,0,1.3886696367250737,7.43283792940645,7.7433368724590785,7.765363545155851,0.7583333333333333,1.0,0,0.9353743425499531,-0.039169369196645695,-0.4402171113249011,1.0174552302312998,1.3571935077269965,0.3314214558595138,0.0,12.73002119770514
junction_task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_1,120,120,0,4.0942102507688745,11.180661312466059,11.56192274464337,11.578382179833783,0.275,0.8833333333333333,0,1.623558143063301,0.05170083740498735,-0.301273517426515,1.0224148286806019,2.4642129699801596,0.4586686538292183,0.0,12.065029711244467
junction_task_only_20260925,targets,diagnostic,retry19_zero_to_boundary_2,120,120,0,3.9759457565697796,11.12686493070599,11.545605966620597,11.565730648457274,0.325,0.8916666666666667,0,1.2652027738037308,0.38830766120772686,-0.18044042948124864,1.0228574039571272,3.0198556849482943,0.5004245884332681,0.0,12.679432547843794
junction_task_only_20260925,targets,diagnostic,off_grid_test,3000,3000,0,2.1832517235105255,7.829137148688428,14.858347562747745,89.2135020272167,0.688,0.974,0,,,,,,,,
junction_task_only_20260925,targets,diagnostic,large_star,407,407,0,2.7562943995359355,11.475419027667563,18.489974091555084,23.245732619456632,0.5626535626535627,0.9238329238329238,0,-0.6504743874041548,-0.027263042488194552,0.6512208287075839,0.9971228648883123,6.342213739456266,1.349294052139087,0.0,0.4465667325587193
junction_task_only_20260925,targets,diagnostic,large_helix,523,523,0,3.0616096393581187,13.378103268531452,16.058658774167604,18.647149732143625,0.4837476099426386,0.8738049713193117,0,-0.9698231342793605,-0.3478709825773796,-0.8373982071571111,0.9987231165571381,,4.363338712102531,0.0,10.948404238912866
junction_task_only_20260925,targets,diagnostic,large_tapered_helix,574,574,0,7.158259276549799,14.222879366421168,15.499311492649564,18.02448992980279,0.07491289198606271,0.686411149825784,0,-5.235193832612151,-0.45335935617223033,-1.371866827033551,0.9901675128891829,,1.6715628677477987,0.0,3.501459338853425
junction_task_only_20260925,targets,diagnostic,circle_u100_center25_r5,128,128,0,2.4945316270716207,2.537117300832417,2.538536776296114,2.538595044153244,1.0,1.0,0,-2.3343003585372215,-0.4944803473856988,-0.6864444372277184,1.000349837571235,2.367551388329947,0.008890771865240973,0.0,0.00530577632463053
junction_task_only_20260925,targets,diagnostic,circle_u100_center25_r10,128,128,0,2.4202117268281595,2.556713823566203,2.5617388747898815,2.562196788330221,1.0,1.0,0,-2.267278974405783,-0.49967387914321393,-0.6603020148528153,1.0007084316847175,2.372737837894179,0.018697642852909906,0.0,0.010045073834973127
junction_task_only_20260925,targets,diagnostic,circle_u100_center25_r20,128,128,0,2.1595324013712864,2.5832115794691646,2.6016292526780616,2.60315587467695,1.0,1.0,0,-2.0226063257584825,-0.5238607221917523,-0.5618737493068942,1.001959865333215,2.3707056025282003,0.041525842606385026,0.0,0.01833852431295533
junction_task_only_20260925,targets,diagnostic,circle_u100_center25_r40,128,128,0,1.5670853022617464,2.6002714468667123,2.6628071069756714,2.66659920509206,1.0,1.0,0,-1.3643680428411815,-0.6325757285634807,-0.2788109877322932,1.0044748750690116,2.3287161045032923,0.0984140613165981,0.0,0.03538432860377996
junction_task_only_20260925,targets,diagnostic,circle_u100_center350_r5,128,128,0,1.2068156159361916,1.2597320740722446,1.2605345241091774,1.2606333815833506,1.0,1.0,0,-0.6339976701846255,0.5034068922825249,-0.8922852772564234,0.9942450189331086,0.776459931432516,0.008867293089969053,0.0,0.0024737691193743253
junction_task_only_20260925,targets,diagnostic,circle_u100_center350_r10,128,128,0,1.2062696401613655,1.3210959666859492,1.3228809566879134,1.3229958760677065,1.0,1.0,0,-0.6505445432469902,0.4886279173803147,-0.880358263540996,0.9941334292854143,0.9455878416599117,0.017763187597087535,0.0,0.004844084885206758
junction_task_only_20260925,targets,diagnostic,circle_u100_center350_r20,128,128,0,1.3190803236541182,1.4383102156662995,1.4418814450086361,1.4421778938980974,1.0,1.0,0,-0.7167997799194612,0.4283500714172134,-0.8328938139822596,0.993690377273464,1.3532238904885308,0.0357419530398536,0.0,0.009299582699450037
junction_task_only_20260925,targets,diagnostic,circle_u100_center350_r40,128,128,0,1.5115146619306308,2.78552991266612,2.8320744821819615,2.8359806471673603,1.0,1.0,0,-0.9834303391997294,0.16961347058431445,-0.6462512062457829,0.9919064975285106,2.489434485551456,0.07245550048914151,0.0,0.01702067612325223
junction_task_only_20260925,targets,diagnostic,circle_u150_center25_r5,128,128,0,2.1753682130403513,2.5101696651055376,2.5151747610054977,2.5156066870341944,1.0,1.0,0,1.5523371826237313,0.5452388404113853,-1.3932133927160597,1.0162183497753514,2.164838144925829,0.0076492782618853734,0.0,0.00548912421516306
junction_task_only_20260925,targets,diagnostic,circle_u150_center25_r10,128,128,0,2.1860115890144955,2.926730178568278,2.938678466726327,2.9394662263203415,1.0,1.0,0,1.5821140063763413,0.5307826571121143,-1.3008905951822864,1.0155575109208435,2.768851241545467,0.015405171507846415,0.0,0.010954769655054201
junction_task_only_20260925,targets,diagnostic,circle_u150_center25_r20,128,128,0,2.223046694755962,3.648294682368436,3.6668793880089225,3.66864508183939,0.6953125,1.0,0,1.65561901645,0.48461654336738946,-0.9869461298870068,1.013169271987733,3.6100287718382584,0.03120937547360967,0.0,0.021724697315694933
junction_task_only_20260925,targets,diagnostic,circle_u150_center25_r40,128,128,0,2.133547475815828,3.892652146290063,4.06295398718501,4.07799513511619,0.8046875,1.0,0,1.497971177937367,0.4149533882877674,-0.3116482790505363,1.006939698783967,3.7878701939738413,0.06359002166817075,0.0,0.04230042874694678
junction_task_only_20260925,targets,diagnostic,circle_u150_center350_r5,128,128,0,1.1284858356985343,1.182413837903721,1.1831797276939398,1.1833059290243326,1.0,1.0,0,0.5000681399098885,-0.5484633249174626,-0.8473201343794674,0.9976847542545526,0.5713216826823353,0.007605842527632324,0.0,0.0033216597315947165
junction_task_only_20260925,targets,diagnostic,circle_u150_center350_r10,128,128,0,1.1203658340085667,1.2339359404283674,1.2358208111268016,1.2359552708080763,1.0,1.0,0,0.4983364949428283,-0.5343133015062065,-0.838986635441091,0.997716146973435,0.6383095035194408,0.01529876996718231,0.0,0.006524724967639798
junction_task_only_20260925,targets,diagnostic,circle_u150_center350_r20,128,128,0,1.0944442752635974,1.3333340330038361,1.3375633783949576,1.3379103463689903,1.0,1.0,0,0.49114907892520987,-0.47858368189053174,-0.8059916296021536,0.9978381922531242,0.7575966205868978,0.031005216850449758,0.0,0.012566854381735883
junction_task_only_20260925,targets,diagnostic,circle_u150_center350_r40,128,128,0,1.123693839444261,1.4939186292005613,1.5060935518687837,1.5066714578942302,1.0,1.0,0,0.45862465556447546,-0.270430605334257,-0.6794604838490046,0.9982758032296587,0.9348547684098651,0.06359204938058059,0.0,0.02316536030246516
junction_task_only_20260925,zero,diagnostic,exact_zero,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,,,,,,,
control_20260926,on_grid,test,all,8272,8272,0,3.3605550600311105,11.341135940406064,25.91635063728934,125.1157225939232,0.4234767891682785,0.934115087040619,0,,,,,,,,
control_20260926,on_grid,test,core,71,71,0,1.083789700379258,1.8739399131116814,2.9029243935244637,2.9752410487526872,1.0,1.0,0,,,,,,,,
control_20260926,on_grid,test,transition,1139,1139,0,1.9433939418116675,9.066254356018332,36.36133469707156,89.14740959495803,0.7436347673397717,0.9525899912203687,0,,,,,,,,
control_20260926,on_grid,test,tip,100,100,0,3.5994265859733874,6.317970706591938,6.788337148070355,7.392806801396398,0.38,1.0,0,,,,,,,,
control_20260926,on_grid,test,outer,4187,4187,0,3.6315508741918716,9.971854204475358,19.329115210140518,125.1157225939232,0.36661093861953664,0.950083592070695,0,,,,,,,,
control_20260926,on_grid,train,all,58629,58629,0,3.3133396537872817,10.005298508367218,18.567973865288515,118.60642283562993,0.43724095584096606,0.9499223933548244,0,,,,,,,,
control_20260926,on_grid,train,core,417,417,0,1.0240999031004803,2.10516116610999,3.0269470836197354,6.144649204464454,0.988009592326139,1.0,0,,,,,,,,
control_20260926,on_grid,train,transition,5726,5726,0,1.926388884167101,8.732910248196488,26.77125532984692,65.88619537560861,0.7789032483409012,0.9605309116311561,0,,,,,,,,
